"PF02747","1plq","Alpha and beta proteins (a+b)","DNA clamp","DNA clamp","DNA polymerase processivity factor"
"PF02748","1acm","Alpha and beta proteins (a+b)","Ferredoxinlike","Aspartate carbamoyltransferase Regulatorychain Nterminal domain","Aspartate carbamoyltransferase Regulatorychain Nterminal domain"
"PF02749","1qap","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","Nicotinate/Quinolinate PRTase C-terminal domain-like","NadC C-terminal domain-like"
"PF02750","1auv","Alpha and beta proteins (a/b)","PreATPgrasp domain","PreATPgrasp domain","Synapsin domain"
"PF02751","1ytf","All alpha proteins","Transcription factor IIA (TFIIA) alpha-helical domain","Transcription factor IIA (TFIIA) alpha-helical domain","Transcription factor IIA (TFIIA) alpha-helical domain"
"PF02752","1cf1","All beta proteins","Immunoglobulin-like beta-sandwich","E set domains","1 Arrestin/Vps26-like"
"PF02753","3dpa","All beta proteins","C2 domain-like","Periplasmic chaperone C-domain","Periplasmic chaperone C-domain"
"PF02758","1pn5","All alpha proteins","DEATH domain","DEATH domain","Pyrin domain PYD"
"PF02761","1b47","Alpha and beta proteins (a+b)","SHlike","SH domain","SH domain"
"PF02762","1b47","Alpha and beta proteins (a+b)","SHlike","SH domain","SH domain"
"PF02763","1ddt","All beta proteins","Common fold of diphtheria toxin/transcription factors/cytochrome f","Diphtheria toxin Cterminal domain","Diphtheria toxin Cterminal domain"
"PF02764","1ddt","All beta proteins","Common fold of diphtheria toxin/transcription factors/cytochrome f","Diphtheria toxin Cterminal domain","Diphtheria toxin Cterminal domain"
"PF02765","1s40","All beta proteins","OBfold","Nucleic acidbinding proteins","Single strand DNAbinding domain SSB"
"PF02767","2pol","Alpha and beta proteins (a+b)","DNA clamp","DNA clamp","DNA polymerase III beta subunit"
"PF02768","2pol","Alpha and beta proteins (a+b)","DNA clamp","DNA clamp","DNA polymerase III beta subunit"
"PF02769","1cli","Alpha and beta proteins (a+b)","Bacillus chorismate mutaselike","PurM Nterminal domainlike","PurM Nterminal domainlike"
"PF02770","1buc","All alpha proteins","Bromodomain-like","Acyl-CoA dehydrogenase C-terminal domain-like","Medium chain acyl-CoA dehydrogenase-like C-terminal domain"
"PF02771","1buc","All alpha proteins","Bromodomain-like","Acyl-CoA dehydrogenase C-terminal domain-like","Medium chain acyl-CoA dehydrogenase-like C-terminal domain"
"PF02772","1mxa","Alpha and beta proteins (a+b)","Sadenosylmethionine synthetase","Sadenosylmethionine synthetase","Sadenosylmethionine synthetase"
"PF02773","1mxa","Alpha and beta proteins (a+b)","Sadenosylmethionine synthetase","Sadenosylmethionine synthetase","Sadenosylmethionine synthetase"
"PF02774","1brm","Alpha and beta proteins (a/b)","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding Rossmann-fold domains","Glyceraldehyde-3-phosphate dehydrogenase-like N-terminal domain"
"PF02775","1pox","Alpha and beta proteins (a/b)","DHSlike NAD/FADbinding domain","DHSlike NAD/FADbinding domain","Pyruvate oxidase and decarboxylase middle domain"
"PF02776","1pox","Alpha and beta proteins (a/b)","DHSlike NAD/FADbinding domain","DHSlike NAD/FADbinding domain","Pyruvate oxidase and decarboxylase middle domain"
"PF02778","1a79","Alpha and beta proteins (a/b)","Restriction endonucleaselike","tRNAintron endonuclease catalytic domainlike","tRNAintron endonuclease catalytic domainlike"
"PF02779","1tka","Alpha and beta proteins (a/b)","Thiamin diphosphatebinding fold (THDPbinding)","Thiamin diphosphatebinding fold (THDPbinding)","TKlike PP module"
"PF02780","1tka","Alpha and beta proteins (a/b)","Thiamin diphosphatebinding fold (THDPbinding)","Thiamin diphosphatebinding fold (THDPbinding)","TKlike PP module"
"PF02781","1dpg","Alpha and beta proteins (a/b)","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding Rossmann-fold domains","Glyceraldehyde-3-phosphate dehydrogenase-like N-terminal domain"
"PF02782","1gla","All beta proteins","Barrel-sandwich hybrid","Duplicated hybrid motif","Glucose permease-like"
"PF02783","1mro","All alpha proteins","Methylcoenzyme M reductase alpha and beta chain Cterminal domain","Methylcoenzyme M reductase alpha and beta chain Cterminal domain","Methylcoenzyme M reductase alpha and beta chain Cterminal domain"
"PF02784","1qu4","Alpha and beta proteins (a/b)","TIM beta/alphabarrel","PLPbinding barrel","Alanine racemaselike Nterminal domain"
"PF02785","1dv1","All beta proteins","Barrel-sandwich hybrid","Rudiment single hybrid motif","BC C-terminal domain-like"
"PF02786","1bnc","All beta proteins","Barrelsandwich hybrid","Rudiment single hybrid motif","BC Cterminal domainlike"
"PF02787","1bnc","All beta proteins","Barrelsandwich hybrid","Rudiment single hybrid motif","BC Cterminal domainlike"
"PF02788","3rub","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","RuBisCo C-terminal domain","RuBisCo large subunit C-terminal domain"
"PF02789","1lam","Alpha and beta proteins (a/b)","Macro domainlike","Macro domainlike","Leucine aminopeptidase (Aminopeptidase A) Nterminal domain"
"PF02790","1occ","All alpha proteins","Cytochrome c oxidase subunit h","Cytochrome c oxidase subunit h","Cytochrome c oxidase subunit h"
"PF02792","1oo0","Alpha and beta proteins (a+b)","Ferredoxinlike","RNAbinding domain RBD","Canonical RBD"
"PF02796","1hcr","All alpha proteins","DNA/RNA-binding 3-helical bundle","Homeodomain-like","Recombinase DNA-binding domain"
"PF02797","1cml","Alpha and beta proteins (a/b)","Thiolaselike","Thiolaselike","Chalcone synthaselike"
"PF02798","2gst","All alpha proteins","GST C-terminal domain-like","GST C-terminal domain-like","Glutathione S-transferase (GST) C-terminal domain"
"PF02799","2nmt","Alpha and beta proteins (a+b)","AcylCoA Nacyltransferases (Nat)","AcylCoA Nacyltransferases (Nat)","Nmyristoyl transferase NMT"
"PF02800","1gd1","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","Glyceraldehydephosphate dehydrogenaselike Nterminal domain"
"PF02801","1kas","Alpha and beta proteins (a/b)","Thiolaselike","Thiolaselike","Thiolaserelated"
"PF02803","1pxt","Alpha and beta proteins (a/b)","Thiolaselike","Thiolaselike","Thiolaserelated"
"PF02806","1ppi","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","(Trans)glycosidases","Amylase catalytic domain"
"PF02807","1crk","All alpha proteins","Guanido kinase N-terminal domain","Guanido kinase N-terminal domain","Guanido kinase N-terminal domain"
"PF02809","1p9d","Alpha and beta proteins (a+b)","betaGrasp (ubiquitinlike)","Ubiquitinlike","Ubiquitinrelated"
"PF02811","1m65","Alpha and beta proteins (a/b)","7-stranded beta/alpha barrel","PHP domain-like","PHP domain"
"PF02812","1leh","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","Aminoacid dehydrogenaselike Cterminal domain"
"PF02813","1a6s","All alpha proteins","Retroviral matrix proteins","Retroviral matrix proteins","GAG polyprotein Mdomain"
"PF02814","1gmw","All beta proteins","7  Urease metallochaperone UreE N-terminal domain","1  Urease metallochaperone UreE N-terminal domain","1  Urease metallochaperone UreE N-terminal domain"
"PF02815","1n4k","All alpha proteins","alphaalpha superhelix","IP receptor type  binding core domain",".  IP receptor type  binding core domain"
"PF02816","1ia9","Alpha and beta proteins (a+b)","Protein kinaselike (PKlike)","Protein kinaselike (PKlike)","MHCK/EF kinase"
"PF02817","1bbl","All alpha proteins","Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex","Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex","Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex"
"PF02821","2sak","Alpha and beta proteins (a+b)","betaGrasp (ubiquitinlike)","Staphylokinase/streptokinase","Staphylokinase/streptokinase"
"PF02822","1hia","All beta proteins","Trypsinlike serine proteases","Trypsinlike serine proteases","Eukaryotic proteases"
"PF02823","1aqt","All alpha proteins","Long alpha-hairpin","Epsilon subunit of F1F0-ATP synthase C-terminal domain","Epsilon subunit of F1F0-ATP synthase C-terminal domain"
"PF02824","1qf6","Alpha and beta proteins (a/b)","Anticodonbinding domainlike","Class II aaRS ABDrelated","Anticodonbinding domain of Class II aaRS"
"PF02826","2nac","Alpha and beta proteins (a/b)","Flavodoxinlike","Formate/glycerate dehydrogenase catalytic domainlike","Formate/glycerate dehydrogenases substratebinding domain"
"PF02827","2cpk","Alpha and beta proteins (a+b)","Protein kinaselike (PKlike)","Protein kinaselike (PKlike)","Protein kinases catalytic subunit"
"PF02829","1j5y","All alpha proteins","DNA/RNAbinding helical bundle","""Winged helix"" DNAbinding domain","Biotin repressorlike"
"PF02831","1hyw","Alpha and beta proteins (a+b)","gpW/XkdWlike","Headtotail joining protein W gpW","Headtotail joining protein W gpW"
"PF02832","1svb","All beta proteins","Immunoglobulin-like beta-sandwich","E set domains","Class II viral fusion proteins C-terminal domain"
"PF02833","1k23","Alpha and beta proteins (a/b)","DHH phosphoesterases","DHH phosphoesterases","Manganesedependent inorganic pyrophosphatase (family II)"
"PF02836","1bgl","Alpha and beta proteins (a/b)","TIM beta/alphabarrel","(Trans)glycosidases","betaglycanases"
"PF02837","1bgl","Alpha and beta proteins (a/b)","TIM beta/alphabarrel","(Trans)glycosidases","betaglycanases"
"PF02838","1qba","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","(Trans)glycosidases","beta-N-acetylhexosaminidase catalytic domain"
"PF02839","1ed7","All beta proteins","WW domainlike","Carbohydrate binding domain","Carbohydrate binding domain"
"PF02840","1dvk","All alpha proteins","Functional domain of the splicing factor Prp","Functional domain of the splicing factor Prp","Functional domain of the splicing factor Prp"
"PF02841","1dg3","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","G proteins"
"PF02843","1gso","All beta proteins","Barrel-sandwich hybrid","Rudiment single hybrid motif","BC C-terminal domain-like"
"PF02844","1gso","All beta proteins","Barrel-sandwich hybrid","Rudiment single hybrid motif","BC C-terminal domain-like"
"PF02845","1otr","All alpha proteins","RuvA Cterminal domainlike","UBAlike","CUE domain"
"PF02852","1lvl","Alpha and beta proteins (a/b)","FAD/NAD(P)-binding domain","FAD/NAD(P)-binding domain","FAD/NAD-linked reductases N-terminal and central domains"
"PF02854","1h6k","All alpha proteins","8 alpha-alpha superhelix","1 ARM repeat","14 MIF4G domain-like"
"PF02861","1mbx","All alpha proteins","Double ClpN motif","Double ClpN motif","Double ClpN motif"
"PF02863","1aoy","All alpha proteins","DNA/RNA-binding 3-helical bundle","""Winged helix"" DNA-binding domain","Arginine repressor (ArgR) N-terminal DNA-binding domain"
"PF02864","1bgf","All alpha proteins","Transcription factor STAT Ndomain","Transcription factor STAT Ndomain","Transcription factor STAT Ndomain"
"PF02865","1bgf","All alpha proteins","Transcription factor STAT Ndomain","Transcription factor STAT Ndomain","Transcription factor STAT Ndomain"
"PF02866","6ldh","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","LDH Nterminal domainlike"
"PF02867","1rlr","All alpha proteins","R1 subunit of ribonucleotide reductase N-terminal domain","R1 subunit of ribonucleotide reductase N-terminal domain","R1 subunit of ribonucleotide reductase N-terminal domain"
"PF02868","8tln","Alpha and beta proteins (a+b)","Zincinlike","Metalloproteases (""zincins"") catalytic domain","Thermolysinlike"
"PF02870","1sfe","All alpha proteins","DNA/RNAbinding helical bundle","Methylated DNAprotein cysteine methyltransferase Cterminal domain","Methylated DNAprotein cysteine methyltransferase Cterminal domain"
"PF02872","1ush","Alpha and beta proteins (a+b)","nucleotidase (syn. UDPsugar hydrolase) Cterminal domain","nucleotidase (syn. UDPsugar hydrolase) Cterminal domain","nucleotidase (syn. UDPsugar hydrolase) Cterminal domain"
"PF02873","1mbb","Alpha and beta proteins (a+b)","FADbinding/transporterassociated domainlike","FADbinding/transporterassociated domainlike","Uridine diphosphoNAcetylenolpyruvylglucosamine reductase (MurB) Nterminal domain"
"PF02874","1bmf","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","RecA proteinlike (ATPasedomain)"
"PF02875","1uag","Alpha and beta proteins (a/b)","MurCD Nterminal domain","MurCD Nterminal domain","MurCD Nterminal domain"
"PF02876","1se3","Alpha and beta proteins (a+b)","betaGrasp (ubiquitinlike)","Superantigen toxins Cterminal domain","Superantigen toxins Cterminal domain"
"PF02878","3pmg","Alpha and beta proteins (a/b)","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains"
"PF02879","3pmg","Alpha and beta proteins (a/b)","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains"
"PF02880","3pmg","Alpha and beta proteins (a/b)","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains","Phosphoglucomutase first  domains"
"PF02881","1fts","Alpha and beta proteins (a/b)","Ploop containing nucleoside triphosphate hydrolases","Ploop containing nucleoside triphosphate hydrolases","Nitrogenase iron proteinlike"
"PF02882","1a4i","Alpha and beta proteins (a/b)","NAD(P)-binding Rossmann-fold domains","NAD(P)-binding Rossmann-fold domains","Aminoacid dehydrogenase-like C-terminal domain"
"PF02883","1qtp","All beta proteins","Immunoglobulinlike betasandwich","Clathrin adaptor appendage domain","Alphaadaptin ear subdomainlike"
"PF02884","1cb8","All alpha proteins","2 alpha/alpha toroid","3 Chondroitin AC/alginate lyase","2 Hyaluronate lyase-like catalytic N-terminal domain"
"PF02885","1tpt","Alpha and beta proteins (a/b)","Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain","Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain","Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain"
"PF02886","1bp1","Alpha and beta proteins (a+b)","Aha/BPI domainlike","Bactericidal permeabilityincreasing protein BPI","Bactericidal permeabilityincreasing protein BPI"
"PF02887","1pkn","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","Phosphoenolpyruvate/pyruvate domain","Pyruvate kinase"
"PF02893","1lw3","Alpha and beta proteins (a/b)","(Phosphotyrosine protein) phosphatases II","(Phosphotyrosine protein) phosphatases II","Myotubularinlike phosphatases"
"PF02894","1ofg","Alpha and beta proteins (a/b)","NAD(P)binding Rossmannfold domains","NAD(P)binding Rossmannfold domains","Glyceraldehydephosphate dehydrogenaselike Nterminal domain"
"PF02895","1b3q","Alpha and beta proteins (a+b)","ATPase domain of HSP chaperone/DNA topoisomerase II/histidine kinase","ATPase domain of HSP chaperone/DNA topoisomerase II/histidine kinase","Histidine kinase"
"PF02896","1dik","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","Phosphoenolpyruvate/pyruvate domain","Pyruvate phosphate dikinase C-terminal domain"
"PF02897","1qfs","All beta proteins","bladed betapropeller","Peptidase/esterase gauge domain","Prolyl oligopeptidase Nterminal domain"
"PF02898","1nos","Alpha and beta proteins (a+b)","Nitric oxide (NO) synthase oxygenase domain","Nitric oxide (NO) synthase oxygenase domain","Nitric oxide (NO) synthase oxygenase domain"
"PF02899","3crx","All alpha proteins","SAM domainlike","lambda integraselike Nterminal domain","lambda integraselike Nterminal domain"
"PF02900","1bou","Alpha and beta proteins (a/b)","Phosphorylase/hydrolaselike","LigBlike","LigBlike"
"PF02901","3pfl","Alpha and beta proteins (a/b)","PFLlike glycyl radical enzymes","PFLlike glycyl radical enzymes","PFLlike"
"PF02902","1euv","Alpha and beta proteins (a+b)","Cysteine proteinases","Cysteine proteinases","Adenainlike"
"PF02903","1sma","Alpha and beta proteins (a/b)","TIM beta/alpha-barrel","(Trans)glycosidases","Amylase catalytic domain"
"PF02905","1b3t","Alpha and beta proteins (a+b)","Ferredoxinlike","Viral DNAbinding domain","Viral DNAbinding domain"
